latitude,longitude,ph,moisture,temperature,nitrogen,cec,fertility
74.01419868319998,-120.77265163235441,70.0,489.0,-1.5201729009548821,565.0,252.0,Medium
74.01419868319998,-118.50811104766576,72.0,501.0,-1.5207791666189827,714.0,341.0,Medium
74.01419868319998,-98.12724578546816,74.0,512.0,-1.722050477564335,592.0,273.0,Medium
74.01419868319998,-93.59816461609091,69.0,518.0,-1.6720416620373728,751.0,394.0,Medium
74.01419868319998,-91.33362403140228,70.0,553.0,-1.5886751795808474,665.0,327.0,Medium
74.01419868319998,-24.096131821544848,62.0,466.0,-1.2274291733279825,1136.0,403.0,Medium
74.01419868319998,-21.831591236856223,64.0,523.0,-1.029472225935509,1021.0,400.0,Medium
74.01419868319998,55.16278864255706,62.0,467.0,-0.898264652552704,1263.0,463.0,Medium
74.01419868319998,57.427329227245686,62.0,472.0,-0.9972409705320996,1386.0,612.0,High
74.01419868319998,89.13089741288644,61.0,571.0,-1.3898166790604591,1404.0,427.0,High
74.01419868319998,91.39543799757509,62.0,557.0,-1.4283145875980454,1231.0,582.0,High
74.01419868319998,93.6599785822637,62.0,517.0,-1.464231259499987,1245.0,528.0,High
74.01419868319998,95.92451916695232,61.0,560.0,-1.509925012445698,1145.0,489.0,High
74.01419868319998,98.18905975164094,61.0,586.0,-1.4459645964205265,1497.0,578.0,High
74.01419868319998,100.45360033632959,61.0,593.0,-1.4833062291145322,1543.0,576.0,High
74.01419868319998,102.7181409210182,62.0,558.0,-1.4850104056298734,1483.0,692.0,High
74.01419868319998,104.98268150570682,64.0,556.0,-1.489102075000604,1241.0,605.0,High
74.01419868319998,107.24722209039544,63.0,576.0,-1.486016703179727,1277.0,549.0,High
72.73732508203103,-124.10349792046665,70.0,500.0,-1.4084124863147736,613.0,294.0,Medium
72.73732508203103,-119.78890415713998,70.0,500.0,-1.3852646013100942,705.0,210.0,Medium
72.73732508203103,-117.63160727547665,72.0,502.0,-1.4072672188282012,530.0,211.0,Medium
72.73732508203103,-115.47431039381331,75.0,476.0,-1.548399996260802,645.0,217.0,Medium
72.73732508203103,-113.31701351214997,74.0,485.0,-1.5599458585182828,517.0,214.0,Medium
72.73732508203103,-106.84512286715997,73.0,487.0,-1.6720958337187766,787.0,254.0,Medium
72.73732508203103,-98.21593534050663,73.0,513.0,-1.6350916776185231,701.0,289.0,Medium
72.73732508203103,-87.42945093218997,62.0,574.0,-1.4980229208866758,565.0,425.0,Medium
72.73732508203103,-85.27215405052662,61.0,581.0,-1.5011812446018062,597.0,470.0,Medium
72.73732508203103,-83.1148571688633,64.0,577.0,-1.5338041792313255,522.0,430.0,Medium
72.73732508203103,-80.95756028719994,63.0,563.0,-1.4806354211022459,485.0,443.0,Medium
72.73732508203103,-23.691553886252997,62.0,462.0,-1.0588854144016902,986.0,406.0,Medium
72.73732508203103,53.97113385362705,60.0,486.0,-0.7448270718256631,1273.0,526.0,Medium
72.73732508203103,71.22950890693375,62.0,562.0,-1.0990312723132472,1428.0,534.0,High
72.73732508203103,82.01599331525041,60.0,534.0,-1.239052071670691,1226.0,409.0,Medium
72.73732508203103,84.17329019691375,61.0,592.0,-1.218681241075198,1296.0,521.0,High
72.73732508203103,86.33058707857708,62.0,574.0,-1.2689458380142848,1290.0,408.0,High
72.73732508203103,88.48788396024041,59.0,604.0,-1.291002076864243,1262.0,421.0,High
72.73732508203103,90.64518084190375,59.0,585.0,-1.3372125183542571,1309.0,415.0,High
72.73732508203103,92.80247772356708,61.0,600.0,-1.3293999706705408,1486.0,603.0,High
72.73732508203103,94.95977460523042,61.0,594.0,-1.3238666613896688,1397.0,612.0,High
72.73732508203103,97.11707148689375,60.0,570.0,-1.3571978936592737,1330.0,484.0,High
72.73732508203103,99.27436836855708,60.0,607.0,-1.3759291609128317,1529.0,662.0,High
72.73732508203103,101.43166525022042,62.0,609.0,-1.3928582971294723,1607.0,596.0,High
72.73732508203103,103.58896213188375,61.0,623.0,-1.3980875010291733,1583.0,688.0,High
72.73732508203103,105.74625901354707,63.0,616.0,-1.3985943486293158,1431.0,532.0,High
72.73732508203103,107.90355589521042,63.0,617.0,-1.4289187560478844,1584.0,657.0,High
72.73732508203103,112.21814965853707,62.0,628.0,-1.497491647504891,1488.0,627.0,High
72.73732508203103,114.37544654020041,62.0,615.0,-1.5042812931972243,1125.0,573.0,High
72.73732508203103,116.53274342186374,64.0,568.0,-1.5135687778393427,1050.0,540.0,High
72.73732508203103,118.69004030352708,64.0,577.0,-1.5202770536299797,1006.0,465.0,High
72.73732508203103,120.84733718519041,61.0,582.0,-1.4687833332767088,970.0,455.0,Medium
72.73732508203103,123.0046340668538,56.0,596.0,-1.4645020009328924,695.0,280.0,Medium
72.73732508203103,125.16193094851712,60.0,614.0,-1.4119083456695076,906.0,467.0,Medium
72.73732508203103,127.31922783018047,59.0,610.0,-1.3544763773679733,860.0,352.0,Medium
71.49184419122187,-178.8296336338758,66.0,473.0,-1.197010409832001,1149.0,493.0,High
71.49184419122187,-123.07295758593135,65.0,538.0,-1.2797979176044463,529.0,334.0,Medium
71.49184419122187,-121.00789551008154,65.0,479.0,-1.18907018720638,602.0,279.0,Medium
71.49184419122187,-116.87777135838195,66.0,493.0,-1.3354380448659262,452.0,217.0,Medium
71.49184419122187,-114.81270928253217,66.0,507.0,-1.4639541481932004,519.0,263.0,Medium
71.49184419122187,-112.74764720668237,64.0,503.0,-1.516808333992958,570.0,263.0,Medium
71.49184419122187,-110.68258513083258,73.0,503.0,-1.588079198698203,718.0,272.0,Medium
71.49184419122187,-104.48739890328318,73.0,511.0,-1.5569909110665323,696.0,239.0,Medium
71.49184419122187,-98.29221267573381,73.0,519.0,-1.5344412999848525,756.0,290.0,Medium
71.49184419122187,-94.16208852403422,67.0,510.0,-1.5592708031336464,518.0,354.0,Medium
71.49184419122187,-87.96690229648483,65.0,549.0,-1.483581239481767,516.0,376.0,Medium
71.49184419122187,-85.90184022063504,65.0,561.0,-1.4206791779647272,467.0,414.0,Medium
71.49184419122187,-83.83677814478524,64.0,588.0,-1.3279812475045523,522.0,482.0,Medium
71.49184419122187,-81.77171606893542,64.0,590.0,-1.4387458238750694,516.0,522.0,Medium
71.49184419122187,-79.70665399308564,61.0,580.0,-1.4107187420129774,521.0,506.0,Medium
71.49184419122187,-77.64159191723584,63.0,591.0,-1.6117312282323837,524.0,416.0,Medium
71.49184419122187,-75.57652984138605,62.0,568.0,-1.5044333626826603,557.0,416.0,Medium
71.49184419122187,-54.92590908288809,62.0,548.0,-0.7706171413262686,736.0,382.0,Medium
71.49184419122187,-27.591168239287157,57.0,469.0,-1.0727458434800308,852.0,394.0,Medium
71.49184419122187,-25.52610616343737,58.0,469.0,-1.0093923495151103,758.0,317.0,Medium
71.49184419122187,-23.461044087587574,62.0,452.0,-0.8623624940713245,1160.0,434.0,Medium
71.49184419122187,52.94625271885485,62.0,551.0,-0.5187362273534138,1501.0,400.0,High
71.49184419122187,55.011314794704646,62.0,510.0,-0.7170791778208999,1505.0,444.0,High
71.49184419122187,69.46674932565323,59.0,616.0,-0.9969562510649362,1522.0,646.0,High
71.49184419122187,71.531811401503,58.0,599.0,-1.072789579629898,1422.0,638.0,High
71.49184419122187,73.59687347735282,59.0,607.0,-1.0739854117234549,1440.0,575.0,High
71.49184419122187,77.7269976290524,57.0,597.0,-1.134629171093305,1417.0,539.0,High
71.49184419122187,79.79205970490219,58.0,600.0,-1.1530999928712844,1419.0,590.0,High
71.49184419122187,81.857121780752,57.0,618.0,-1.124266658226649,1482.0,578.0,High
71.49184419122187,83.92218385660179,59.0,633.0,-1.140618767340978,1355.0,456.0,High
71.49184419122187,85.98724593245157,60.0,635.0,-1.1539458076159161,1463.0,438.0,High
71.49184419122187,88.05230800830137,59.0,630.0,-1.19589790503184,1455.0,462.0,High
71.49184419122187,90.11737008415116,59.0,613.0,-1.2571062356233595,1345.0,591.0,High
71.49184419122187,92.18243216000094,59.0,614.0,-1.2445666680733363,1573.0,622.0,High
71.49184419122187,94.24749423585075,58.0,646.0,-1.2114000062147776,1418.0,692.0,High
71.49184419122187,96.31255631170056,59.0,615.0,-1.2638062447309495,1294.0,648.0,High
71.49184419122187,100.44268046340015,62.0,624.0,-1.317900017897288,1316.0,663.0,High
71.49184419122187,102.50774253924993,60.0,604.0,-1.3008520712455114,1179.0,623.0,High
71.49184419122187,104.57280461509974,62.0,597.0,-1.373789605498314,1208.0,608.0,High
71.49184419122187,106.63786669094952,60.0,598.0,-1.4014228949944176,1306.0,611.0,High
71.49184419122187,108.70292876679932,59.0,605.0,-1.4253020758430164,1237.0,507.0,High
71.49184419122187,110.76799084264911,60.0,615.0,-1.4094999641180037,738.0,535.0,Medium
71.49184419122187,112.83305291849891,60.0,593.0,-1.451977081845204,693.0,496.0,Medium
71.49184419122187,114.89811499434869,61.0,606.0,-1.4713353936870892,844.0,494.0,Medium
71.49184419122187,116.9631770701985,62.0,587.0,-1.4853041489919026,892.0,486.0,Medium
71.49184419122187,119.0282391460483,61.0,592.0,-1.4702020938197775,862.0,511.0,Medium
71.49184419122187,121.09330122189812,60.0,607.0,-1.44250419040521,899.0,575.0,High
71.49184419122187,123.1583632977479,59.0,600.0,-1.4666853970537586,540.0,340.0,Medium
71.49184419122187,125.2234253735977,59.0,608.0,-1.3992666848003867,719.0,508.0,Medium
71.49184419122187,127.28848744944749,57.0,607.0,-1.348562518755595,783.0,445.0,Medium
71.49184419122187,135.54873575284668,65.0,602.0,-1.5226082752148313,991.0,321.0,High
71.49184419122187,141.74392198039604,58.0,558.0,-1.4241041461626691,848.0,384.0,Medium
71.49184419122187,143.80898405624586,60.0,550.0,-1.4155770808458328,786.0,349.0,Medium
71.49184419122187,145.87404613209563,60.0,524.0,-1.422468730807304,738.0,346.0,Medium
71.49184419122187,147.93910820794542,60.0,550.0,-1.4641520711282887,704.0,363.0,Medium
71.49184419122187,150.00417028379522,62.0,499.0,-1.5267454851612758,738.0,286.0,Medium
70.27424227548694,-161.86885456947337,65.0,452.0,-1.0353469451268515,1202.0,665.0,High
70.27424227548694,-157.89946847914214,60.0,476.0,-1.0354916701714199,1056.0,648.0,Medium
70.27424227548694,-155.9147754339765,57.0,477.0,-1.052608339985212,1146.0,646.0,Medium
70.27424227548694,-151.9453893436453,59.0,485.0,-1.1088895907004677,1262.0,575.0,Medium
70.27424227548694,-149.96069629847972,67.0,470.0,-1.1165958444277446,1212.0,661.0,High
70.27424227548694,-114.2362214854988,70.0,501.0,-1.3293275212248168,511.0,368.0,Medium
70.27424227548694,-110.26683539516759,74.0,524.0,-1.4617041602730751,642.0,311.0,Medium
70.27424227548694,-108.28214235000198,71.0,506.0,-1.5009187310934067,741.0,288.0,Medium
70.27424227548694,-104.31275625967078,72.0,503.0,-1.5015625109275181,704.0,339.0,Medium
70.27424227548694,-102.32806321450516,72.0,529.0,-1.514638110001882,753.0,361.0,Medium
70.27424227548694,-96.37398407900835,71.0,512.0,-1.5398052622874576,576.0,468.0,Medium
70.27424227548694,-94.38929103384274,70.0,506.0,-1.6093833128611246,521.0,308.0,Medium
70.27424227548694,-92.40459798867714,64.0,584.0,-1.4886768470207852,493.0,452.0,Medium
70.27424227548694,-86.45051885318033,64.0,579.0,-1.364492644866308,513.0,380.0,Medium
70.27424227548694,-84.46582580801471,65.0,591.0,-1.38104374508063,445.0,493.0,Medium
70.27424227548694,-82.48113276284907,64.0,597.0,-1.3592370281616848,468.0,523.0,Medium
70.27424227548694,-80.49643971768347,65.0,591.0,-1.3360979244112967,504.0,497.0,Medium
70.27424227548694,-76.52705362735226,59.0,585.0,-1.3794312565897904,542.0,505.0,Medium
70.27424227548694,-70.57297449185545,61.0,544.0,-1.4372895856698358,624.0,378.0,Medium
70.27424227548694,-52.710737085365,56.0,602.0,-0.8786747813224793,782.0,454.0,Medium
70.27424227548694,-50.72604404019939,61.0,458.0,-0.7182216505209605,1030.0,485.0,Medium
70.27424227548694,-27.33450184955207,58.0,471.0,-1.005750646442175,863.0,291.0,Medium
70.27424227548694,22.282824279588088,56.0,464.0,0.15428632100423179,1028.0,324.0,Medium
70.27424227548694,24.267517324753697,57.0,471.0,-0.13911250233650208,919.0,295.0,Medium
70.27424227548694,26.2522103699193,55.0,481.0,-0.07774166911840441,927.0,297.0,Medium
70.27424227548694,28.236903415084914,53.0,572.0,-0.09986040542523068,1185.0,303.0,Medium
70.27424227548694,30.22159646025052,57.0,540.0,0.006831661363442709,963.0,290.0,Medium
70.27424227548694,67.93076431839704,58.0,596.0,-0.876960414648056,1525.0,621.0,High
70.27424227548694,69.91545736356264,55.0,620.0,-0.9429458260536191,1551.0,663.0,High
70.27424227548694,75.86953649905946,56.0,611.0,-1.0396437287330629,1401.0,561.0,High
70.27424227548694,77.85422954422506,56.0,608.0,-1.0877353886763255,1353.0,532.0,High
70.27424227548694,79.83892258939066,57.0,630.0,-1.0732229312260946,1361.0,640.0,High
70.27424227548694,81.82361563455628,56.0,643.0,-1.0515312492847442,1247.0,566.0,High
70.27424227548694,83.80830867972188,58.0,610.0,-1.043464555342992,1273.0,534.0,High
70.27424227548694,85.79300172488749,58.0,651.0,-1.0693791568279265,1515.0,564.0,High
70.27424227548694,87.7776947700531,57.0,636.0,-1.0623229006926218,1339.0,599.0,High
70.27424227548694,89.7623878152187,58.0,623.0,-1.2038229018449782,1338.0,588.0,High
70.27424227548694,91.74708086038432,55.0,608.0,-1.2837958307315906,1143.0,529.0,Medium
70.27424227548694,93.7317739055499,54.0,590.0,-1.3552270953853924,1105.0,546.0,Medium
70.27424227548694,95.71646695071553,53.0,614.0,-1.2193895906209946,1085.0,491.0,Medium
70.27424227548694,97.70115999588111,56.0,619.0,-1.2790166378021242,1128.0,484.0,Medium
70.27424227548694,99.68585304104674,56.0,594.0,-1.3904208151002724,1053.0,502.0,Medium
70.27424227548694,101.67054608621233,60.0,590.0,-1.3590854004025454,1211.0,538.0,High
70.27424227548694,103.65523913137794,57.0,615.0,-1.326958351333936,1075.0,618.0,High
70.27424227548694,105.63993217654354,58.0,602.0,-1.3852687368790306,1201.0,536.0,High
70.27424227548694,107.62462522170915,58.0,621.0,-1.4802145833770435,963.0,607.0,High
70.27424227548694,109.60931826687475,58.0,633.0,-1.450802077849706,733.0,411.0,Medium
70.27424227548694,111.59401131204037,55.0,643.0,-1.3611999839544298,760.0,488.0,Medium
70.27424227548694,113.57870435720596,57.0,639.0,-1.3890833348035814,830.0,520.0,Medium
70.27424227548694,115.5633974023716,58.0,623.0,-1.4447999914487202,822.0,591.0,Medium
70.27424227548694,117.54809044753719,56.0,621.0,-1.4561416963736218,722.0,558.0,Medium
70.27424227548694,119.5327834927028,55.0,612.0,-1.4327041735251747,634.0,601.0,Medium
70.27424227548694,121.5174765378684,64.0,643.0,-1.4538624778389933,694.0,560.0,High
70.27424227548694,123.50216958303402,59.0,643.0,-1.3911604066689807,711.0,584.0,Medium
70.27424227548694,125.48686262819962,56.0,633.0,-1.3497375200192134,732.0,518.0,Medium
70.27424227548694,127.47155567336523,53.0,640.0,-1.370489564538002,792.0,548.0,Medium
70.27424227548694,129.45624871853084,54.0,574.0,-1.4187083179752031,674.0,446.0,Medium
70.27424227548694,131.44094176369643,55.0,646.0,-1.4563520630200701,638.0,458.0,Medium
70.27424227548694,133.42563480886207,58.0,577.0,-1.5612645921607815,812.0,529.0,Medium
70.27424227548694,135.41032785402766,55.0,619.0,-1.525368717312813,718.0,381.0,Medium
70.27424227548694,137.39502089919327,58.0,623.0,-1.4122041761875153,927.0,478.0,Medium
70.27424227548694,139.37971394435885,57.0,626.0,-1.4405604292949041,1027.0,399.0,Medium
70.27424227548694,141.36440698952447,57.0,594.0,-1.4054395894209544,1094.0,483.0,Medium
70.27424227548694,143.34910003469008,58.0,569.0,-1.3758395711580909,1077.0,489.0,Medium
70.27424227548694,145.33379307985567,55.0,546.0,-1.3407500167687736,798.0,459.0,Medium
70.27424227548694,147.31848612502128,59.0,552.0,-1.3491417318582535,797.0,466.0,Medium
70.27424227548694,149.30317917018687,56.0,586.0,-1.4747625298798086,494.0,353.0,Medium
70.27424227548694,151.2878722153525,57.0,513.0,-1.4758500223358473,517.0,337.0,Medium
70.27424227548694,153.2725652605181,57.0,492.0,-1.4741312392055985,589.0,363.0,Medium
70.27424227548694,155.2572583056837,60.0,509.0,-1.4789020821452141,715.0,426.0,Medium
70.27424227548694,157.2419513508493,62.0,512.0,-1.4508562271793684,852.0,458.0,Medium
70.27424227548694,159.22664439601493,64.0,516.0,-1.4106916576623918,830.0,514.0,Medium
69.08164131176406,-163.48971288142587,60.0,447.0,-0.8676265776157379,1374.0,685.0,High
69.08164131176406,-161.57581618047323,54.0,441.0,-0.8446187396844227,1359.0,659.0,Medium
69.08164131176406,-159.6619194795206,58.0,455.0,-0.8929374913374583,1408.0,704.0,High
69.08164131176406,-157.7480227785679,57.0,454.0,-0.9409145782391231,1366.0,731.0,High
69.08164131176406,-155.83412607761525,57.0,461.0,-0.9746374984582266,1251.0,666.0,Medium
69.08164131176406,-153.92022937666258,58.0,452.0,-1.0035833408435189,1276.0,737.0,High
69.08164131176406,-152.00633267570996,56.0,441.0,-1.0166083127260208,1273.0,733.0,Medium
69.08164131176406,-150.09243597475728,54.0,438.0,-0.9638374924659731,1264.0,714.0,Medium
69.08164131176406,-148.17853927380463,60.0,431.0,-1.0357104107737543,1345.0,696.0,High
69.08164131176406,-146.26464257285193,59.0,442.0,-1.2113208134969076,826.0,513.0,Medium
69.08164131176406,-144.3507458718993,63.0,445.0,-1.2416583398977916,1034.0,663.0,High
69.08164131176406,-142.43684917094663,60.0,442.0,-1.2491375108559926,930.0,517.0,Medium
69.08164131176406,-140.522952469994,61.0,484.0,-1.1309687531242767,799.0,508.0,Medium
69.08164131176406,-138.6090557690413,57.0,565.0,-1.004937513669332,1043.0,488.0,Medium
69.08164131176406,-134.781262367136,55.0,630.0,-0.9792416671911877,532.0,415.0,Medium
69.08164131176406,-130.95346896523068,58.0,573.0,-0.9276243031024932,609.0,472.0,Medium
69.08164131176406,-129.039572264278,56.0,558.0,-1.0328979194164276,480.0,458.0,Medium
69.08164131176406,-127.12567556332537,59.0,562.0,-1.0676729371150337,447.0,471.0,Medium
69.08164131176406,-125.2117788623727,60.0,551.0,-1.0200687289237977,543.0,565.0,Medium
69.08164131176406,-123.29788216142006,60.0,596.0,-0.9584666808446247,504.0,432.0,Medium
69.08164131176406,-121.38398546046739,59.0,546.0,-1.1386083314816153,526.0,437.0,Medium
69.08164131176406,-119.47008875951472,61.0,539.0,-1.0180312554041544,520.0,346.0,Medium
69.08164131176406,-111.81450195570409,67.0,511.0,-1.2977124820152919,533.0,362.0,Medium
69.08164131176406,-109.90060525475144,69.0,519.0,-1.3524937495589253,587.0,285.0,Medium
69.08164131176406,-107.98670855379878,69.0,509.0,-1.4075999967753885,475.0,285.0,Medium
69.08164131176406,-102.2450184509408,70.0,514.0,-1.4415583272775017,710.0,335.0,Medium
69.08164131176406,-96.50332834808282,71.0,526.0,-1.478622933725516,664.0,377.0,Medium
69.08164131176406,-90.76163824522486,63.0,602.0,-1.4092658400535585,557.0,488.0,Medium
69.08164131176406,-88.8477415442722,66.0,586.0,-1.380543453991413,678.0,488.0,Medium
69.08164131176406,-85.01994814236687,65.0,542.0,-1.334389770030975,487.0,408.0,Medium
69.08164131176406,-83.1060514414142,65.0,560.0,-1.3154271066188812,550.0,433.0,Medium
69.08164131176406,-75.45046463760356,60.0,571.0,-1.2086433737693978,482.0,421.0,Medium
69.08164131176406,-73.53656793665091,59.0,615.0,-1.216908349096775,503.0,594.0,Medium
69.08164131176406,-71.62267123569823,58.0,585.0,-1.293366663902998,552.0,529.0,Medium
69.08164131176406,-50.569807525219,62.0,578.0,-0.48945833668112754,817.0,477.0,Medium
69.08164131176406,-29.117105876654065,59.0,491.0,-1.4363354047139485,883.0,313.0,Medium
69.08164131176406,-27.20320917570141,59.0,429.0,-1.1610937396685281,830.0,232.0,Medium
69.08164131176406,16.816414946209747,52.0,507.0,0.2909188025941451,929.0,316.0,Medium
69.08164131176406,18.730311647162413,52.0,489.0,0.06347707857688263,761.0,269.0,Medium
69.08164131176406,20.644208348115075,55.0,440.0,-0.20562293032805132,980.0,399.0,Medium
69.08164131176406,22.55810504906773,51.0,544.0,-0.21136458615461987,1021.0,454.0,Medium
69.08164131176406,24.472001750020386,51.0,547.0,-0.2811312516530355,937.0,502.0,Medium
69.08164131176406,26.38589845097305,52.0,605.0,-0.21156249145666753,1063.0,462.0,Medium
69.08164131176406,30.21369185287837,48.0,625.0,-0.08984167215724788,1092.0,507.0,Medium
69.08164131176406,34.04148525478369,50.0,607.0,-0.061083343625068696,961.0,356.0,Medium
69.08164131176406,35.95538195573635,51.0,553.0,-0.0027718360225360006,1093.0,357.0,Medium
69.08164131176406,49.35265886240496,60.0,574.0,-0.3437354107697805,1246.0,524.0,High
69.08164131176406,62.74993576907358,57.0,599.0,-0.7386562486489615,1942.0,455.0,High
69.08164131176406,68.49162587193155,55.0,598.0,-0.7888837794462839,1653.0,690.0,High
69.08164131176406,70.40552257288421,56.0,658.0,-0.8568895995616913,1476.0,680.0,High
69.08164131176406,72.31941927383687,57.0,633.0,-0.9258937716484071,1489.0,634.0,High
69.08164131176406,78.06110937669483,55.0,663.0,-1.0118312756220502,1199.0,529.0,High
69.08164131176406,79.9750060776475,56.0,653.0,-1.0110020478566486,1330.0,568.0,High
69.08164131176406,81.88890277860015,55.0,673.0,-0.9848083178202313,1399.0,551.0,High
69.08164131176406,83.80279947955282,53.0,682.0,-0.9756895820299786,1393.0,592.0,High
69.08164131176406,85.71669618050548,52.0,674.0,-0.9852083424727124,1306.0,549.0,Medium
69.08164131176406,87.63059288145813,54.0,637.0,-0.9953624884287516,1266.0,553.0,Medium
69.08164131176406,89.5444895824108,53.0,605.0,-1.0545208315054575,1288.0,556.0,Medium
69.08164131176406,91.45838628336344,53.0,544.0,-1.1966270993153254,1120.0,524.0,Medium
69.08164131176406,93.37228298431612,53.0,557.0,-1.4284729182720186,1060.0,464.0,Medium
69.08164131176406,95.28617968526876,53.0,485.0,-1.584485404503842,1027.0,479.0,Medium
69.08164131176406,97.20007638622143,52.0,598.0,-1.4651041388511656,958.0,432.0,Medium
69.08164131176406,99.1139730871741,54.0,636.0,-1.3277270826200644,1045.0,524.0,Medium
